ID,DNA,RADseq_pool_100bp,RADseq_pool_150bp,Adapter_100bp,Adapter_150bp,W.S,CSr,P.H,L.L,L.W,Pti,Lam,LLW,P.L,L.M,N.L,S.H,Gsh,Ssh,SLD,Gen,B.T,F.T,SLL,SLW,Pet,FSr,Rot,Sht,RSR,RD1,RD2,RD3,RD4,Replanted,Block,Tray,Cross,TrayBlock
356,21.9,33,33,17,17,0.00102386363636362,1,46,1.788,0.998,0.155,1.633,1.636273,0.09,2,25,44,1,5,0.57,F2,160,195,3.049,1.448,NA,NA,NA,NA,NA,1.506,3.464,3.359,3.915,1,NA,14,3,14
1053,16.9,16,16,14,14,0.0269,1,21,1.507,0.754,0.052,1.455,1.929708,0.04,1,15,21,2,3,0.71,F2,162,181,NA,NA,NA,NA,NA,NA,NA,1.83,4.161,4.338,4.449,NA,NA,41,3,41
429,17.4,27,27,8,8,0.0314,1,30,1.876,1.014,0.397,1.479,1.45858,0.27,1,21,30,2,1,0.7,F2,168,190,NA,NA,NA,NA,NA,NA,NA,1.805,3.099,2.839,3.908,NA,NA,17,3,17
471,14,16,16,8,8,0.0139,1,21,NA,NA,NA,NA,NA,NA,NA,21,28,NA,2,0.75,F2,158,178,2.409,1.247,NA,NA,NA,NA,NA,1.908,3.383,3.728,3.73,NA,NA,19,2,19
975,12.1,22,22,15,15,0.0048,1,20,NA,NA,NA,NA,NA,NA,NA,17,33,NA,1,0.52,F2,151,172,2.816,1.169,NA,NA,NA,NA,NA,2.337,3.398,3.251,3.566,NA,NA,38,2,38
389,16.8,13,13,13,13,0.00523977272727262,1,29,1.596,0.746,0.298,1.298,1.739946,0.23,1,22,36,2,2,0.61,F2,162,189,NA,NA,4.6218,NA,NA,NA,NA,2.608,3.633,4.245,3.692,NA,NA,15,3,15
544,13.4,17,17,19,19,NA,1,NA,2.027,0.873,0.671,1.356,1.553265,0.49,2,27,41,NA,2,0.66,F2,160,190,2.163,1.122,NA,NA,NA,NA,NA,2.581,4.292,4.572,4.329,NA,NA,21,3,21
527,11.7,9,9,18,18,0.0149,1,33.5,1.195,0.536,0.518,0.677,1.26306,0.77,1,21,34,NA,3,0.62,F2,168,195,3.285,1.442,NA,NA,NA,NA,NA,1.669,2.622,2.398,3.088,NA,NA,21,3,21
487,11.5,16,16,10,10,0.00240909090909086,1,32,NA,NA,NA,NA,NA,NA,NA,19,34,NA,3,0.56,F2,160,181,NA,NA,NA,NA,NA,NA,NA,1.512,2.296,2.284,2.688,NA,NA,19,2,19
642,16.6,39,39,13,13,0.00204772727272723,1,33,1.105,0.676,0.329,0.776,1.147929,0.42,2,20,38,NA,2,0.53,F2,167,190,2.902,1.277,NA,NA,NA,NA,NA,1.553,2.365,2.555,2.807,NA,NA,25,3,25
211,14,25,52,12,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,3.476,6.434,6.102,6.078,NA,9,NA,NA,9
715,15.1,10,10,17,17,0.0153,1,NA,NA,NA,NA,NA,NA,NA,NA,24,33,NA,3,0.73,F2,160,NA,NA,NA,NA,NA,NA,NA,NA,2.395,3.756,3.625,4.408,NA,NA,28,2,28
171,11.6,42,49,6,19,0.00927499999999981,1,30,NA,NA,NA,NA,NA,NA,NA,19,32,2,2,0.59,F2,168,190,NA,NA,NA,NA,NA,NA,NA,1.25,2.682,2.635,3.04,NA,NA,7,2,7
154,29.4,35,49,12,6,NA,1,NA,0.873,0.554,0.153,0.72,1.299639,0.21,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.453,1.486,1.304,2.3,NA,NA,6,3,6
1009,11.9,9,9,15,15,0.0122,1,NA,1.172,0.714,0.248,0.924,1.294118,0.27,1,10,25,1,4,0.4,F2,170,195,NA,NA,NA,NA,NA,NA,NA,2.017,3.413,3.212,2.993,NA,NA,39,3,39
1094,23.2,3,3,15,15,0.0193,1,30,NA,NA,NA,NA,NA,NA,NA,18,28,NA,2,0.64,F2,167,181,2.525,1.5,NA,NA,NA,NA,NA,1.159,2.35,2.196,2.737,NA,NA,43,3,43
830,20.5,37,37,17,17,0.00240909090909086,1,26,NA,NA,NA,NA,NA,NA,NA,25,28,NA,2,0.89,F2,168,190,2.919,1.08,NA,NA,NA,NA,NA,1.759,2.918,3.138,3.045,NA,NA,32,2,32
748,12.2,31,31,15,15,0.021,1,22,NA,NA,NA,NA,NA,NA,NA,18,27,NA,2,0.67,F2,159,178,NA,NA,NA,NA,NA,NA,NA,1.865,2.302,2.328,3.547,NA,NA,29,2,29
903,23.5,35,35,20,20,0.004215909090909,1,27,NA,NA,NA,NA,NA,NA,NA,14,31,NA,1,0.45,F2,172,187,2.667,1.079,NA,NA,NA,NA,NA,1.599,2.531,2.508,3.256,NA,NA,35,3,35
187,29.7,40,40,17,17,0.006,1,34,1.785,1.186,0.14,1.645,1.387015,0.09,2,18,30,1,2,0.6,F2,167,190,NA,NA,NA,NA,NA,NA,NA,1.873,3.789,3.839,3.973,NA,NA,8,3,8
342,36.2,25,25,15,15,0.0101,1,NA,1.969,0.878,0.388,1.581,1.800683,0.25,2,20,36,NA,2,0.56,F2,NA,203,NA,NA,NA,NA,NA,NA,NA,1.626,3.71,3.935,4.235,NA,NA,14,3,14
863,13.5,24,48,20,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.078,1,NA,34,2,34
1050,19.5,15,15,12,12,0.0187,1,39,1.42,0.892,0.283,1.137,1.274664,0.25,1,20,38,NA,2,0.53,F2,167,190,NA,NA,NA,NA,NA,NA,NA,1.796,3.765,3.834,4.42,NA,NA,41,3,41
961,20.3,35,35,7,7,0.0034,1,22,2.559,1.082,0.59,1.969,1.819778,0.3,1,16,25,NA,3,0.64,F2,166,182,NA,NA,NA,NA,NA,NA,NA,2.78,5.061,5.312,4.825,NA,NA,37,2,37
375,15.2,13,13,5,5,NA,1,27,1.763,0.907,0.486,1.277,1.407938,0.38,2,18,31,2,1,0.58,F2,168,186,NA,NA,4.5008,NA,NA,NA,NA,1.953,3.761,3.356,3.205,NA,NA,15,3,15
358,17.9,33,33,11,11,0.000843181818181801,1,37,2.657,1.153,0.655,2.002,1.73634,0.33,2,21,40,1,1,0.53,F2,156,183,NA,NA,NA,NA,NA,NA,NA,2.162,4.895,4.377,4.764,NA,NA,14,3,14
513,15.3,NA,52,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.009,0.0327,0.27522936,1.531,3.149,3.122,4.427,NA,20,NA,NA,20
879,18.8,30,30,15,15,0.0178,1,29,NA,NA,NA,NA,NA,NA,NA,18,26,NA,1,0.69,F2,156,178,NA,NA,NA,NA,NA,NA,NA,1.866,3.891,3.938,3.594,NA,NA,34,2,34
603,19.7,19,19,3,3,NA,1,35,1.189,0.677,0.118,1.071,1.581979,0.11,2,22,34,1,1,0.65,F2,165,193,NA,NA,NA,NA,NA,NA,NA,1.828,2.804,2.987,3.178,NA,NA,24,2,24
1116,65.8,28,28,5,5,0.0457,1,24,NA,NA,NA,NA,NA,NA,NA,10,30,NA,2,0.33,F2,154,176,NA,NA,NA,NA,NA,NA,NA,1.712,2.888,2.862,3.239,NA,NA,43,3,43
490,14.1,15,15,4,4,0.0207,1,21,NA,NA,NA,NA,NA,NA,NA,21,28,1,5,0.75,F2,161,181,2.601,1.267,NA,NA,NA,NA,NA,1.192,2.587,2.582,3.217,NA,NA,19,2,19
473,31.8,26,26,13,13,0.0138,1,35,NA,NA,NA,NA,NA,NA,NA,16,32,NA,2,0.5,F2,168,195,2.442,1.013,NA,NA,NA,NA,NA,1.659,3.044,2.966,3.465,NA,NA,19,2,19
1002,13.8,10,10,4,4,0.0075,1,29,1.372,0.707,0.157,1.215,1.718529,0.13,1,15,35,2,1,0.43,F2,167,187,2.673,1.018,NA,NA,NA,NA,NA,2.044,2.878,2.586,3.189,NA,NA,39,3,39
994,17.6,10,10,11,11,0.00403522727272719,1,37,1.264,0.776,0.112,1.152,1.484536,0.1,1,20,25,NA,3,0.8,F2,167,190,NA,NA,NA,NA,NA,NA,NA,1.977,3.024,2.623,3.471,NA,NA,39,3,39
546,22.7,18,18,18,18,0.0114,1,31.5,1.592,0.79,0.115,1.477,1.86962,0.08,2,26,34,NA,2,0.76,F2,172,197,2.827,1.091,NA,NA,NA,NA,NA,2.327,3.396,3.333,3.833,NA,NA,21,3,21
701,64.6,44,44,5,5,NA,1,37,NA,NA,NA,NA,NA,NA,NA,19,34,NA,3,0.56,F2,160,190,NA,NA,NA,NA,NA,NA,NA,1.545,3.764,5.29,4.272,NA,NA,27,3,27
115,31.2,12,12,17,17,NA,1,34.5,2.24,1.177,0.13,2.11,1.792693,0.06,1,20,35,2,NA,0.57,F2,170,195,3.088,1.329,NA,NA,NA,NA,NA,3.104,4.721,5.017,4.4,NA,NA,5,2,5
619,24.2,20,47,3,15,NA,1,29,1.063,0.533,0.12,0.943,1.769231,0.13,2,17,23,NA,3,0.74,F2,182,205,NA,NA,NA,NA,NA,NA,NA,0.864,1.597,1.904,2.038,NA,NA,24,2,24
1006,21.6,12,12,2,2,0.0063,1,30.5,1.545,0.797,NA,1.545,1.938519,NA,1,30,31,NA,4,0.97,F2,170,195,2.734,1.068,NA,NA,NA,NA,NA,2.073,3.593,3.597,3.723,NA,NA,39,3,39
1091,14.1,38,38,9,9,0.0136,1,37,NA,NA,NA,NA,NA,NA,NA,16,36,NA,2,0.44,F2,172,193,2.669,1.413,NA,NA,NA,NA,NA,2.013,2.892,3.19,3.24,NA,NA,42,3,42
29,21,36,36,3,3,0.0055,1,27,0.942,0.543,0.187,0.755,1.390424,0.25,1,23,25,NA,NA,0.92,F2,185,205,2.566,1.157,NA,NA,NA,NA,NA,1.187,1.998,1.693,2.446,1,NA,2,2,2
579,18.8,19,19,16,16,NA,1,NA,0.992,0.62,0.133,0.859,1.385484,0.15,1,NA,NA,NA,NA,NA,F2,170,NA,NA,NA,NA,NA,NA,NA,NA,1.325,1.203,1.837,1.28,NA,NA,23,3,23
734,18.3,26,26,5,5,0.0182,1,40,NA,NA,NA,NA,NA,NA,NA,21,38,NA,3,0.55,F2,166,193,NA,NA,NA,NA,NA,NA,NA,1.942,2.724,2.327,3.184,NA,NA,29,2,29
38,20.2,36,36,11,11,NA,1,NA,0.889,0.488,0.175,0.714,1.463115,0.25,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.337,1.923,1.501,2.575,NA,NA,2,2,2
807,21,14,47,20,12,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.039,1.602,1.642,2.114,NA,NA,32,2,32
47,23.4,36,36,1,1,0.0148159090909088,1,35.5,1.287,0.617,0.473,0.814,1.319287,0.58,2,22,38,1,4,0.58,F2,168,196,NA,NA,5.0744,NA,NA,NA,NA,1.876,3.055,3.099,2.987,NA,NA,2,2,2
832,20.3,36,36,20,20,0.0066,1,30.5,NA,NA,NA,NA,NA,NA,NA,18,28,1,2,0.64,F2,170,193,NA,NA,NA,NA,NA,NA,NA,1.546,2.625,2.503,3.04,NA,NA,32,2,32
246,15,8,47,13,2,0.0113,1,36,NA,NA,NA,NA,NA,NA,NA,20,35,NA,4,0.57,F2,165,190,NA,NA,NA,NA,NA,NA,NA,2.955,5.262,5.432,6.048,NA,NA,10,2,10
401,18.9,42,42,18,18,0.0082,1,43,2.479,1.253,0.544,1.935,1.544294,0.28,1,40,54,NA,1,0.74,F2,161,190,NA,NA,4.2836,NA,NA,NA,NA,3.841,5.362,5.412,5.499,NA,NA,16,2,16
905,19.6,19,19,2,2,0.0132,1,29,NA,NA,NA,NA,NA,NA,NA,15,26,1,2,0.58,F2,170,189,2.481,1.329,NA,NA,NA,NA,NA,2.208,3.006,3.373,3.585,NA,NA,35,3,35
319,16.3,24,24,15,15,0.0076,1,27,2.09,1.281,0.336,1.754,1.369243,0.19,1,19,27,NA,3,0.7,F2,155,183,3.027,1.334,5.2532,NA,NA,NA,NA,2.603,4.904,5.745,5.403,NA,NA,13,2,13
792,14.6,45,45,2,2,0.0037943181818181,1,22.5,NA,NA,NA,NA,NA,NA,NA,13,26,NA,5,0.5,F2,160,176,NA,NA,NA,NA,NA,NA,NA,1.731,2.416,2.496,3.418,NA,NA,31,2,31
361,33.9,33,33,20,20,NA,1,NA,1.013,0.598,NA,1.013,1.69398,NA,1,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.074,1.74,2.074,1.888,1,NA,14,3,14
65,12,NA,52,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1.608,2.065,2.175,2.92,NA,3,NA,NA,3
189,21.4,39,39,5,5,0.0123,1,43,2.248,1.039,NA,2.248,2.163619,NA,1,25,45,2,2,0.56,F2,165,193,2.896,1.188,NA,NA,NA,NA,NA,2.707,4.838,4.176,5.897,NA,NA,8,3,8
344,15.9,33,33,5,5,NA,1,NA,1.332,0.764,0.262,1.07,1.400524,0.24,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.26,2.225,2.553,2.71,NA,NA,14,3,14
434,13.2,23,23,17,17,0.0165,1,NA,2.015,1.097,0.372,1.643,1.497721,0.23,2,32,40,NA,3,0.8,F2,167,NA,2.199,1.06,NA,NA,NA,NA,NA,2.477,3.691,3.797,3.834,NA,NA,17,3,17
417,12.4,6,6,11,11,NA,1,32.5,1.842,1.022,0.299,1.543,1.509785,0.19,2,16,33,NA,2,0.48,F2,170,195,NA,NA,NA,NA,NA,NA,NA,2.163,3.551,3.351,3.093,NA,NA,17,3,17
74,15.5,4,52,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1.782,3.029,3.433,3.166,NA,3,NA,NA,3
938,20.3,35,35,1,1,0.0055,1,31.5,2.037,0.836,0.373,1.664,1.990431,0.22,1,20,32,1,2,0.63,F2,173,195,3.064,1.259,NA,NA,NA,NA,NA,2.109,4.263,4.706,4.65,NA,NA,37,2,37
1113,15.2,22,22,19,19,0.0089,1,34,NA,NA,NA,NA,NA,NA,NA,21,27,NA,4,0.78,F2,172,205,NA,NA,NA,NA,NA,NA,NA,1.736,3.451,3.761,4.052,NA,NA,43,3,43
1047,22.4,30,30,6,6,0.0069,1,30.5,1.362,0.678,0.231,1.131,1.668142,0.2,1,20,32,2,5,0.63,F2,160,183,NA,NA,NA,NA,NA,NA,NA,1.832,3.667,3.109,3.649,NA,NA,41,3,41
83,13.7,9,9,19,19,0.0310170454545448,1,31,1.454,0.801,0.056,1.398,1.745318,0.04,2,19,32,1,2,0.59,F2,166,189,2.998,1.195,NA,NA,NA,NA,NA,2.444,3.358,3.395,3.441,NA,NA,4,2,4
980,58,46,46,2,2,0.00150568181818179,1,31.5,NA,NA,NA,NA,NA,NA,NA,18,32,NA,2,0.56,F2,170,190,2.449,1.241,NA,NA,NA,NA,NA,1.663,2.864,3.023,2.931,NA,NA,38,2,38
377,15,18,18,1,1,0.00367386363636356,1,31,2.18,1.186,0.304,1.876,1.581788,0.16,2,20,34,3,2,0.59,F2,168,195,NA,NA,5.345,NA,NA,NA,NA,2.521,4.055,4.233,3.051,NA,NA,15,3,15
101,12.6,9,9,7,7,0.0201761363636359,1,36,1.384,0.805,NA,1.384,1.719255,NA,1,25,37,1,2,0.68,F2,167,193,2.783,1.146,NA,NA,NA,NA,NA,2.681,3.415,3.511,3.375,NA,NA,4,2,4
898,12.3,21,21,15,15,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,21,34,NA,3,0.62,F2,159,NA,2.91,1.464,NA,NA,NA,NA,NA,2.732,5.22,5.782,4.758,NA,NA,35,3,35
605,11.5,43,43,13,13,NA,1,28,1.438,0.77,NA,1.438,1.867532,NA,1,14,26,2,1,0.54,F2,167,183,NA,NA,NA,NA,NA,NA,NA,1.209,2.317,2.186,3.073,NA,NA,24,2,24
492,12.1,17,47,3,14,0.0094,1,NA,NA,NA,NA,NA,NA,NA,NA,14,21,1,2,0.67,F2,160,NA,NA,NA,NA,NA,NA,NA,NA,1.727,3.32,3.471,3.922,NA,NA,19,2,19
996,16.8,9,9,20,20,0.0259,1,27,1.381,0.656,0.408,0.973,1.483232,0.42,1,21,33,2,2,0.64,F2,161,181,NA,NA,NA,NA,NA,NA,NA,1.508,2.499,2.845,3.289,NA,NA,39,3,39
565,14.2,32,32,2,2,0.0157,1,32,NA,NA,NA,NA,NA,NA,NA,21,31,NA,2,0.68,F2,168,190,NA,NA,NA,NA,NA,NA,NA,1.75,3.091,3.48,4.192,NA,NA,22,2,22
117,14.8,17,17,6,6,NA,1,29,1.871,0.983,0.48,1.391,1.415056,0.35,1,19,30,2,3,0.63,F2,172,196,3.549,1.232,NA,NA,NA,NA,NA,2.044,3.052,3.262,3.761,NA,NA,5,2,5
638,20.1,20,20,8,8,NA,1,NA,1.403,0.822,0.165,1.238,1.506083,0.13,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.11,1.705,1.252,1.635,1,NA,25,3,25
680,28.8,27,27,20,20,0.0193,1,42.5,NA,NA,NA,NA,NA,NA,NA,24,46,NA,3,0.52,F2,170,195,2.713,1.191,NA,NA,NA,NA,NA,2.14,3.372,3.444,4.082,NA,NA,27,3,27
736,18.7,32,32,6,6,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.308,1.384,2.002,NA,NA,29,2,29
305,16.8,42,49,10,20,0.0096,1,33.5,2.189,0.988,0.422,1.767,1.788462,0.24,2,29,43,NA,3,0.67,F2,160,187,NA,NA,NA,NA,NA,NA,NA,3.366,6.94,6.809,5.655,NA,NA,12,2,12
1088,36.4,46,46,10,10,0.0139,1,29.5,NA,NA,NA,NA,NA,NA,NA,24,37,NA,2,0.65,F2,155,178,NA,NA,NA,NA,NA,NA,NA,2.4,3.85,3.865,3.765,NA,NA,42,3,42
809,18.8,37,49,2,9,0.0101,1,42,NA,NA,NA,NA,NA,NA,NA,15,26,1,2,0.58,F2,161,195,NA,NA,NA,NA,NA,NA,NA,2.027,2.951,2.613,2.963,1,NA,32,2,32
192,23.8,40,40,6,6,0.000782954545454529,1,48,1.72,0.911,0.17,1.55,1.701427,0.11,2,22,41,1,4,0.54,F2,162,193,NA,NA,NA,NA,NA,NA,NA,1.772,4.037,3.895,6.369,NA,NA,8,3,8
175,24.6,34,49,13,1,0.00933522727272708,1,30,1.856,1.016,NA,1.856,1.826772,NA,2,16,32,NA,3,0.5,F2,168,189,2.837,1.434,NA,NA,NA,NA,NA,2.453,4.498,4.434,5.393,NA,NA,7,2,7
1040,13.6,1,52,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,1.224,2.243,2.355,3.655,NA,40,NA,NA,40
696,61.8,44,44,1,1,0.0088,1,30,NA,NA,NA,NA,NA,NA,NA,16,28,NA,2,0.57,F2,167,187,2.518,1.345,NA,NA,NA,NA,NA,1.327,2.889,3.877,3.414,NA,NA,27,3,27
265,17,42,42,8,8,0.0150568181818179,1,30,2.365,1.16,NA,2.365,2.038793,NA,2,31,36,NA,2,0.86,F2,170,195,2.724,1.255,NA,NA,NA,NA,NA,3.054,5.313,5.607,4.395,NA,NA,11,3,11
420,16.3,23,47,11,19,0.0152,1,28,2.047,1.278,0.244,1.803,1.410798,0.14,1,21,32,1,3,0.66,F2,170,190,NA,NA,NA,NA,NA,NA,NA,2.121,4.393,4.36,4.425,NA,NA,17,3,17
769,48.8,44,NA,17,NA,0.0089,1,22,1.487,0.779,0.401,1.086,1.394095,0.37,1,18,28,1,6,0.64,F2,160,181,2.129,1.102,NA,NA,NA,NA,NA,2.036,3.805,4.073,3.866,NA,NA,30,2,30
290,20,38,38,10,10,0.0042,1,30.5,2.039,0.808,0.286,1.753,2.169554,0.16,1,21,35,1,4,0.6,F2,168,190,2.801,1.259,NA,NA,NA,NA,NA,2.959,3.447,3.62,4.193,NA,NA,12,2,12
1110,13.4,22,22,20,20,0.005,1,26.5,NA,NA,NA,NA,NA,NA,NA,17,29,NA,2,0.59,F2,181,NA,2.588,0.974,NA,NA,NA,NA,NA,0.963,1.97,2.039,1.976,1,NA,43,3,43
1044,12.7,15,15,19,19,0.0027,0,NA,1.401,0.733,0.266,1.135,1.548431,0.23,1,17,25,NA,4,0.68,F2,172,NA,NA,NA,NA,NA,NA,NA,NA,1.968,3.079,3.267,3.633,NA,NA,41,3,41
363,18.4,33,48,2,15,0.0032,1,30,1.91,0.948,0.433,1.477,1.558017,0.29,1,21,28,NA,3,0.75,F2,170,195,2.211,0.962,NA,NA,NA,NA,NA,1.728,3.827,3.91,4.081,NA,NA,14,3,14
396,28.2,24,24,6,6,0.027,1,NA,1.55,0.932,NA,1.55,1.66309,NA,1,19,23,NA,3,0.83,F2,160,NA,NA,NA,5.017667,NA,NA,NA,NA,2.433,4.694,4.738,4.913,NA,NA,16,2,16
103,12.3,20,20,15,15,0.00632386363636351,1,32.5,2.42,1.051,0.405,2.015,1.917222,0.2,2,23,34,NA,1,0.68,F2,170,195,3.15,1.169,NA,NA,NA,NA,NA,3.129,4.671,4.755,3.998,NA,NA,4,2,4
624,12.8,20,20,17,17,NA,1,NA,1.203,0.489,0.26,0.943,1.928425,0.28,1,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.417,1.457,1.408,2.223,1,NA,24,2,24
607,19.2,22,22,6,6,NA,1,51,1.97,1.034,NA,1.97,1.905222,NA,2,18,40,NA,2,0.45,F2,170,196,NA,NA,NA,NA,NA,NA,NA,2.484,5.211,5.363,5.381,NA,NA,24,2,24
494,18.9,14,14,11,11,0.0061,1,36.5,NA,NA,NA,NA,NA,NA,NA,19,33,NA,2,0.58,F2,170,195,2.411,0.918,NA,NA,NA,NA,NA,2.489,3.373,3.982,4.178,1,NA,19,2,19
584,26.1,37,37,11,11,0.00319204545454539,1,25,1.468,0.829,0.185,1.283,1.547648,0.14,2,17,20,1,3,0.85,F2,156,174,NA,NA,NA,NA,NA,NA,NA,1.305,2.553,2.434,2.662,NA,NA,23,3,23
567,16.4,31,31,5,5,0.0044,1,17,NA,NA,NA,NA,NA,NA,NA,12,30,NA,5,0.4,F2,160,173,NA,NA,NA,NA,NA,NA,NA,1.798,2.448,2.37,2.82,NA,NA,22,2,22
722,12.6,21,21,7,7,0.0123,1,NA,NA,NA,NA,NA,NA,NA,NA,24,46,NA,1,0.52,F2,160,NA,NA,NA,NA,NA,NA,NA,NA,2.099,2.845,2.944,3.352,1,NA,28,2,28
1085,23,41,41,1,1,0.0086,1,39,NA,NA,NA,NA,NA,NA,NA,20,30,NA,3,0.67,F2,168,193,2.599,1.152,NA,NA,NA,NA,NA,1.384,3.35,3.501,3.136,NA,NA,42,3,42
682,18,24,24,4,4,0.000843181818181801,1,43,NA,NA,NA,NA,NA,NA,NA,29,45,1,4,0.64,F2,167,194,2.962,1.332,NA,NA,NA,NA,NA,1.747,4.676,4.121,5.466,NA,NA,27,3,27
251,23.5,25,25,3,3,0.0036,1,41,NA,NA,NA,NA,NA,NA,NA,25,42,NA,5,0.6,F2,168,196,2.571,1.343,5.2926,NA,NA,NA,NA,3.308,5.381,5.812,6.309,NA,NA,10,2,10
234,15.2,NA,52,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,2.495,3.609,3.871,4.036,NA,9,NA,NA,9
755,11.7,8,47,14,3,0.00114431818181816,1,20,1.926,0.809,0.548,1.378,1.703337,0.4,2,18,20,NA,1,0.9,F2,160,178,NA,NA,NA,NA,NA,NA,NA,2.14,4.381,4.636,4.191,NA,NA,30,2,30
910,24.4,11,11,14,14,NA,1,34.5,NA,NA,NA,NA,NA,NA,NA,17,37,NA,4,0.46,F2,170,194,NA,NA,NA,NA,NA,NA,NA,1.577,2.317,2.788,2.827,NA,NA,35,3,35
828,45.4,45,45,6,6,0.0192,1,20,NA,NA,NA,NA,NA,NA,NA,19,23,2,2,0.83,F2,165,178,2.32,1.003,NA,NA,NA,NA,NA,1.879,3.447,3.444,4.077,NA,NA,32,2,32
194,18.5,32,32,16,16,0.0127,1,40,2.045,1.123,0.63,1.415,1.260018,0.45,1,26,37,NA,5,0.7,F2,168,195,NA,NA,NA,NA,NA,NA,NA,1.84,3.241,3.558,5.964,NA,NA,8,3,8
267,17.1,12,12,3,3,0.0128886363636361,1,31,2.06,0.905,0.689,1.371,1.514917,0.5,1,18,30,1,2,0.6,F2,172,196,2.935,1.086,NA,NA,NA,NA,NA,2.033,3.554,4.041,4.135,NA,NA,11,3,11
422,25.2,39,39,19,19,0.0043,1,17.5,1.247,0.595,0.215,1.032,1.734454,0.21,1,16,22,NA,NA,0.73,F2,183,206,2.282,0.787,NA,NA,NA,NA,NA,1.592,2.622,2.743,3.153,NA,NA,17,3,17
382,17,36,36,14,14,0.0052,1,35.5,1.65,0.917,0.259,1.391,1.516903,0.19,2,16,36,NA,4,0.44,F2,170,196,NA,NA,5.0082,NA,NA,NA,NA,1.977,2.858,3.003,2.846,NA,NA,15,3,15
455,14.4,22,22,18,18,0.0126,1,40,3.283,1.379,0.398,2.885,2.092096,0.14,1,29,42,NA,3,0.69,F2,161,190,2.499,1.37,4.9496,NA,NA,NA,NA,4.667,6.516,6.908,6.711,NA,NA,18,2,18
610,22.4,19,19,17,17,NA,1,31,1.461,0.867,0.453,1.008,1.16263,0.45,2,21,32,1,3,0.66,F2,170,193,2.61,1.236,NA,NA,NA,NA,NA,1.823,2.921,2.657,3.314,NA,NA,24,2,24
32,15.7,36,36,8,8,0.0176465909090905,1,29,1.352,0.713,0.389,0.963,1.350631,0.4,1,14,35,2,3,0.4,F2,166,187,3.031,1.55,4.3252,NA,NA,NA,NA,1.874,2.878,2.757,2.664,NA,NA,2,2,2
959,12.2,9,9,4,4,0.0039,1,30.5,1.429,0.665,0.335,1.094,1.645113,0.31,1,21,37,NA,1,0.57,F2,158,181,NA,NA,NA,NA,NA,NA,NA,1.908,2.878,3.254,3.111,NA,NA,37,2,37
41,27.2,12,12,6,6,NA,1,NA,0.682,0.388,0.167,0.515,1.32732,0.32,2,NA,NA,NA,NA,NA,F2,NA,NA,NA,NA,5.2098,NA,NA,NA,NA,1.212,1.762,1.586,2.052,NA,NA,2,2,2
570,14.7,31,31,16,16,0.000843181818181801,1,31,NA,NA,NA,NA,NA,NA,NA,23,33,NA,3,0.7,F2,170,194,NA,NA,NA,NA,NA,NA,NA,2.088,3.826,4.202,3.968,NA,NA,22,2,22
122,20,17,17,5,5,NA,1,33,2.131,0.912,0.3,1.831,2.007675,0.16,1,26,30,NA,4,0.87,F2,173,NA,NA,NA,NA,NA,NA,NA,NA,2.86,3.957,4.833,4.785,NA,NA,5,2,5
50,12.7,36,36,13,13,0.00289090909090903,1,44,1.137,0.617,0.283,0.854,1.384117,0.33,1,15,39,1,3,0.38,F2,165,193,NA,NA,NA,NA,NA,NA,NA,1.603,3.291,2.668,3.389,NA,NA,2,2,2
